"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","occurrenceRemarks","identifiedBy","identificationID","stateProvince","vernacularName","dataGeneralizations","taxonConceptID","locality","individualCount","continent","institutionKey","collectionKey","preparations","higherGeography","coordinatePrecision","depth","depthAccuracy","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","footprintWKT","http://rs.tdwg.org/dwc/terms/organismQuantityType","lifeStage","http://unknown.org/language","http://unknown.org/rights","http://unknown.org/rightsHolder","identificationRemarks","associatedSequences","projectId","programmeAcronym","eventID","samplingEffort","samplingProtocol","datasetID","language","name","georeferenceProtocol","island","dynamicProperties","eventRemarks","materialSampleID","type","fieldNumber","associatedReferences","bibliographicCitation","county","footprintSRS","otherCatalogNumbers","institutionID","nomenclaturalCode","disposition","locationID","ownerInstitutionCode","collectionID","parentNameUsage","locationRemarks","waterBody","endDayOfYear","verbatimCoordinateSystem","startDayOfYear","higherClassification","georeferencedBy","georeferenceVerificationStatus","georeferenceRemarks","georeferenceSources","higherGeographyID","created"
"1848345117","Holothuria atra Jaeger, 1833",-16.284108,179.389565,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.533+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,12,"2003-06-12T00:00:00",NA,"2021-03-09T11:22:36.533+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"6052A2BB-8787-4ACC-A64C-14F92C85C601_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345117",NA,"PROCFish/C","6052A2BB-8787-4ACC-A64C-14F92C85C601_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","6052A2BB-8787-4ACC-A64C-14F92C85C601","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345122","Holothuria atra Jaeger, 1833",-16.187882,179.712007,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.956+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,26,"2003-06-26T00:00:00",NA,"2021-03-09T11:22:36.956+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"6C9DBF1F-87AF-4C45-A218-08A9FCF2D3FD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345122",NA,"PROCFish/C","6C9DBF1F-87AF-4C45-A218-08A9FCF2D3FD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Chris Ramofafia",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","6C9DBF1F-87AF-4C45-A218-08A9FCF2D3FD","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345124","Holothuria atra Jaeger, 1833",-16.1789,179.709133,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.448+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,20,"2003-06-20T00:00:00",NA,"2021-03-09T11:22:36.448+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"78B7EF26-15CA-4A99-80D9-02C367240FBF_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345124",NA,"PROCFish/C","78B7EF26-15CA-4A99-80D9-02C367240FBF_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","78B7EF26-15CA-4A99-80D9-02C367240FBF","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345127","Holothuria atra Jaeger, 1833",-16.1789,179.709133,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.446+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,20,"2003-06-20T00:00:00",NA,"2021-03-09T11:22:36.446+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"FD0F2141-BC41-4E5F-965D-AD332F64A74D_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345127",NA,"PROCFish/C","FD0F2141-BC41-4E5F-965D-AD332F64A74D_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","FD0F2141-BC41-4E5F-965D-AD332F64A74D","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345128","Holothuria atra Jaeger, 1833",-16.194517,179.6973,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.450+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,23,"2003-06-23T00:00:00",NA,"2021-03-09T11:22:36.450+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"94F3189C-152B-4945-9C62-CF403B265CA2_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345128",NA,"PROCFish/C","94F3189C-152B-4945-9C62-CF403B265CA2_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","94F3189C-152B-4945-9C62-CF403B265CA2","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345131","Holothuria atra Jaeger, 1833",-16.194517,179.6973,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.794+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,23,"2003-06-23T00:00:00",NA,"2021-03-09T11:22:36.794+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"AB23AADE-2DAF-46ED-A4E7-BEC71DC51E37_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345131",NA,"PROCFish/C","AB23AADE-2DAF-46ED-A4E7-BEC71DC51E37_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Chris Ramofafia",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","AB23AADE-2DAF-46ED-A4E7-BEC71DC51E37","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345132","Holothuria atra Jaeger, 1833",-16.163333,179.740515,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.799+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.799+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"2CF5603B-4A2E-4AAD-BE5B-397D7213153F_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345132",NA,"PROCFish/C","2CF5603B-4A2E-4AAD-BE5B-397D7213153F_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","2CF5603B-4A2E-4AAD-BE5B-397D7213153F","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345135","Holothuria atra Jaeger, 1833",-16.161787,179.736843,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.444+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.444+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"E25B960B-667B-41F3-9D9B-CC35C168B6DD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345135",NA,"PROCFish/C","E25B960B-667B-41F3-9D9B-CC35C168B6DD_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Chris Ramofafia",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","E25B960B-667B-41F3-9D9B-CC35C168B6DD","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345144","Holothuria atra Jaeger, 1833",-16.187882,179.712007,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.710+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,26,"2003-06-26T00:00:00",NA,"2021-03-09T11:22:36.710+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"6D1182AA-8BD1-4771-91C1-C940F9D61240_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345144",NA,"PROCFish/C","6D1182AA-8BD1-4771-91C1-C940F9D61240_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","6D1182AA-8BD1-4771-91C1-C940F9D61240","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345151","Holothuria atra Jaeger, 1833",-16.284395,179.405113,"cdround,osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.378+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,12,"2003-06-12T00:00:00",NA,"2021-03-09T11:22:36.378+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"AF80009E-6018-46E4-869F-C76E67018D4B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345151",NA,"PROCFish/C","AF80009E-6018-46E4-869F-C76E67018D4B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","AF80009E-6018-46E4-869F-C76E67018D4B","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345152","Holothuria atra Jaeger, 1833",-16.282105,179.411512,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.610+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,12,"2003-06-12T00:00:00",NA,"2021-03-09T11:22:36.610+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"EB10F11C-90A3-4BD3-9A52-477AA349386B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345152",NA,"PROCFish/C","EB10F11C-90A3-4BD3-9A52-477AA349386B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","EB10F11C-90A3-4BD3-9A52-477AA349386B","Manta tow transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345153","Holothuria atra Jaeger, 1833",-16.163333,179.740515,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.442+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,21,"2003-06-21T00:00:00",NA,"2021-03-09T11:22:36.442+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"F4980ABF-FAA4-4092-BAC8-9F870256E720_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345153",NA,"PROCFish/C","F4980ABF-FAA4-4092-BAC8-9F870256E720_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Kim Friedman",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","F4980ABF-FAA4-4092-BAC8-9F870256E720","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848345157","Holothuria atra Jaeger, 1833",-16.187882,179.712007,"osiic,colmano,inmafu","b5441d39-7564-4c70-bd9d-b90236808892","e15c40ad-b68e-4759-bab3-0c2ac9079215","6b459ded-20ca-46f2-8323-5f4eed4b9fde","NC","DWC_ARCHIVE","2021-02-26T15:53:07.164+00:00","2021-03-09T11:22:36.505+00:00",117,"cd3512e7-886c-4873-b629-740abe8ae74e","HUMAN_OBSERVATION","PRESENT",2279167,1,50,222,9505681,9548,2279143,2279167,2279167,"Holothuria atra Jaeger, 1833","Animalia","Echinodermata","Holothuriida","Holothuriidae","Holothuria","Holothuria atra","Holothuria","atra","SPECIES","ACCEPTED","LC",NA,NA,2003,6,26,"2003-06-26T00:00:00",NA,"2021-03-09T11:22:36.505+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Holothuroidea","FJ","Fiji",NA,"9503412E-9333-4537-A783-88A843537C8B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,NA,"1848345157",NA,"PROCFish/C","9503412E-9333-4537-A783-88A843537C8B_3150ACF7-641C-4772-9DFD-0981E054392E",NA,NA,"Chris Ramofafia",NA,"SPC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,"831cefd7-10b8-4c21-8f04-30e5d3020d7b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BID-PA2016-0002-REG","BID","9503412E-9333-4537-A783-88A843537C8B","Soft benthos transect","http://purl.org/spc/digilib/doc/pfj5w","86132833-1e2f-4d6f-ad82-bec53b355e04","en","Holothuria atra Jaeger, 1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
